Job_Title,Company,City,State,Work_Type,Min_Salary,Max_Salary,Unit,Posted_Date,Skills,Avg_Salary,Job
Senior Data Analyst,Capital One,Plano,TX,Full-time,120013.1322940226,191037.41679321488,Year,5.0,"['Business intelligence', 'Spark', 'R', 'Quality management', 'Mid-level', 'Data governance', 'Snowflake', ""Master's degree"", 'SQL', 'AWS', 'Six Sigma', 'Math', ""Bachelor's degree"", 'Scripting', 'Data analytics', 'Agile', '1 year', 'Informatica', 'Process management']",155525.27454361873,Data Scientist
Senior Data Scientist,"Midland Credit Management, Inc.",San Diego,CA,Unknown,102200.0,132799.0,Year,5.0,"['Statistics', 'Doctoral degree', 'R', 'Mathematics', 'Microsoft Office', ""Master's degree"", 'Algorithms', 'Doctor of Philosophy', 'Cloud development', 'Cloud computing', 'Senior level', '2 years']",117499.5,Data Scientist
Staff Machine Learning Engineer,7-ELEVEN,Irving,TX,Unknown,125000.0,169000.0,Year,5.0,"['AI models', 'TensorFlow', 'Doctoral degree', 'Computer Science', 'PyTorch', 'System architecture', 'Data analysis skills', 'Research', ""Master's degree"", 'Math', ""Bachelor's degree"", 'Machine learning', 'Doctor of Philosophy', 'Model training', 'Quality systems', 'Senior level', 'AI', 'Leadership']",147000.0,Data Scientist
Sr. Data Scientist,Synectics for Management Decisions Inc,Alexandria,VA,Full-time,120000.0,148000.0,Year,5.0,"['AI models', 'TensorFlow', 'Computer science', 'Computer Science', 'PyTorch', 'Engineering', 'Mathematics', 'Git', ""Master's degree"", '8 years', 'AWS', ""Bachelor's degree"", 'Machine learning', 'Deep learning', 'Natural language processing', 'Model training', 'Senior level', 'AI', 'Python', 'MLOps']",134000.0,Data Scientist
Applied Scientist,Audible,Seattle,WA,Full-time,136000.0,223400.0,Year,5.0,"['Doctoral degree', '5 years', 'Spark', 'Mid-level', 'Java', ""Master's degree"", 'Algorithms', 'SQL', 'AWS', 'C++', 'Machine learning', 'Doctor of Philosophy', 'Deep learning', 'Algorithm design', 'Natural language processing', 'AI']",179700.0,Data Scientist
"Senior Software Engineer, Data Acquisition",OpenAI,San Francisco,CA,Full-time,325000.0,405000.0,Year,5.0,"['6 years', 'Doctoral degree', 'Computer Science', 'Kubernetes', 'Bachelor of Science', ""Master's degree"", ""Bachelor's degree"", 'Doctor of Philosophy', 'Distributed systems', 'Software development', 'Model training', 'Senior level', 'AI']",365000.0,Data Scientist
Data Scientist,Capgemini,Philadelphia,PA,Contract,48.54,75.85,Hour,0.8333333333333334,"['Scikit-learn', 'TensorFlow', 'CI/CD', 'Statistics', 'Business intelligence', 'Computer Science', 'Kubernetes', 'PyTorch', '5 years', 'Software deployment', 'DevOps', 'Google Cloud Platform', ""Master's degree"", 'SQL', 'Customer segmentation', 'AWS', 'Docker', ""Bachelor's degree"", 'Machine learning', 'Model deployment', 'Deep learning', 'GitHub', 'ETL', 'Agile', 'Model training', 'A/B testing', 'Data science', 'Senior level', 'AI', 'Graph databases', 'Python', 'MLOps']",62.19499999999999,Data Scientist
Data Scientist,FMC Corporation,Philadelphia,PA,Full-time,118000.0,157000.0,Year,7.0,"['TensorFlow', 'CI/CD', 'Power BI', 'Data mining', 'Doctoral degree', 'Computer Science', 'Kubernetes', 'PyTorch', 'Computer vision', 'DevOps', 'MapReduce', 'Spark', 'NumPy', 'R', 'Encryption', 'Git', 'Google Cloud Platform', 'Apache Hive', 'Tableau', ""Master's degree"", 'SQL', 'Pandas', 'Customer segmentation', 'Statistical analysis', 'AWS', 'Project management', 'Docker', 'Machine learning', 'Doctor of Philosophy', 'Distributed systems', 'Scala', 'SciPy', 'Forecasting', 'Natural language processing', 'Predictive analytics', 'Keras', 'Clustering', 'Redshift', 'Agriculture', 'Senior level', '4 years', 'Jenkins', 'Python', 'Analytics']",137500.0,Data Scientist
Data Scientist- Brand Marketing,Home Depot / THD,Atlanta,GA,Unknown,120013.1322940226,191037.41679321488,Year,7.0,"['Microsoft Powerpoint', 'Statistics', 'Microsoft Excel', 'Data mining', 'Business intelligence', 'Computer vision', 'Data analysis skills', 'No experience needed', 'Tableau', ""Master's degree"", 'SQL', ""Bachelor's degree"", 'Natural language processing', 'Scripting', 'Predictive analytics', 'Data science', 'Data visualization', 'Senior level', '4 years', 'Leadership', 'Communication skills', 'Python']",155525.27454361873,Data Scientist
Senior Data Scientist - GenAI,BayOne,San Francisco,CA,Contract,146000.0,200000.0,Year,7.0,"['TensorFlow', 'Azure', 'Law', 'Doctoral degree', 'Computer Science', 'PyTorch', 'Tableau', ""Master's degree"", '8 years', 'Machine learning', 'Doctor of Philosophy', 'Natural language processing', 'Model training', 'Data science', 'Data visualization', 'Senior level', 'Communication skills', 'Python']",173000.0,Data Scientist
Data Scientist,Pennant Services,Remote,Unknown,Full-time,120013.1322940226,191037.41679321488,Year,7.0,"['Law', 'R', 'Microsoft SQL Server', 'SSRS', 'Mid-level', 'Tableau', 'Snowflake', 'SQL', 'Analysis skills', 'Julia', ""Bachelor's degree"", 'Machine learning', 'Natural language processing', 'Organizational skills', 'Cleaning', 'Data science', 'SSIS', 'AI', 'Data transformation', '2 years', 'Communication skills', 'Data warehouse', 'Python', 'Data Science']",155525.27454361873,Data Scientist
Senior Data Scientist,Newfront,United States,Unknown,Full-time,168800.0,211000.0,Year,7.0,"['Looker', 'Power BI', 'Business intelligence', 'Statistics', '5 years', 'Data analysis skills', 'Mathematics', 'Quality management', 'Tableau', 'Data governance', 'Snowflake', 'SQL', 'Statistical analysis', 'Analysis skills', ""Bachelor's degree"", 'Forecasting', 'Data analytics', 'Experimental design', 'Predictive analytics', 'Financial services', 'Data science', 'Data visualization', 'Senior level', 'AI', 'Communication skills', 'Data manipulation', 'Python']",189900.0,Data Scientist
Sr. Data Scientist,American Modern Insurance Group,Cincinnati,OH,Unknown,122000.0,165000.0,Year,1.0,"['SAS', ""Master's degree"", 'SQL', 'Machine learning', 'Organizational skills', 'Regression analysis', 'Data science', 'Senior level', 'AI', 'Business', 'PCA']",143500.0,Data Scientist
Data Scientist (Visa Predictive Models),Visa,Washington,DC,Full-time,116500.0,164500.0,Year,1.0,"['Jira', 'TensorFlow', 'Medicine', 'Doctoral degree', 'PyTorch', 'Sales', 'Big data', 'Spark', 'Data analysis skills', 'UNIX', 'Apache Hive', ""Master's degree"", 'SQL', 'Presentation skills', ""Bachelor's degree"", 'Machine learning', 'Doctor of Philosophy', 'GitHub', 'Predictive analytics', 'Fraud prevention and detection', 'Linux', 'Data science', 'Senior level', 'AI', 'Master of Business Administration', 'Communication skills', 'Python', 'Under 1 year']",140500.0,Data Scientist
VLM Data Scientist,Capgemini,Waukesha,WI,Contract,32.36,50.56,Hour,1.0,"['TensorFlow', 'Power BI', 'Image processing', 'Data mining', 'Doctoral degree', 'Computer Science', 'PyTorch', 'Computer vision', '5 years', 'Data analysis skills', 'Tableau', ""Master's degree"", 'Statistical analysis', 'AWS', 'Analysis skills', 'Machine learning', 'Doctor of Philosophy', 'Natural language processing', 'Cloud computing', 'Data science', 'Data visualization', 'Senior level', 'AI', 'Machine learning frameworks', 'Communication skills', 'Python']",41.46,Data Scientist
AI/ML Coop,NOKIA,United States,Unknown,Full-time,52900.0,79200.0,Year,3.0,"['TensorFlow', 'Doctoral degree', 'Computer Science', 'PyTorch', 'NumPy', 'Git', 'Google Cloud Platform', ""Master's degree"", 'Pandas', 'AWS', ""Bachelor's degree"", 'Machine learning', 'Deep learning', 'Forecasting', 'Matplotlib', 'Natural language processing', 'Django', 'AI', 'Communication skills', 'Python', 'Entry level']",66050.0,Data Scientist
Data Scientist,AvalonBay Communities,Arlington,VA,Unknown,88600.0,137000.0,Year,3.0,"['Hypothesis testing', 'R', 'Mathematics', 'Mid-level', 'SQL', 'AWS', 'Machine learning', 'Forecasting', 'Regression analysis', 'Data visualization', '2 years', 'Python', 'Data Science']",112800.0,Data Scientist
ERP Data Scientist,WM Synergy LLC,Texas,Unknown,Full-time,90000.0,110000.0,Year,3.0,"['Power BI', 'Oracle', 'Computer Science', '5 years', 'DevOps', 'Data structures', 'R', 'ERP systems', 'Data analysis skills', 'Microsoft SQL Server', 'Mid-level', 'Tableau', ""Master's degree"", 'SQL', 'Database management', ""Bachelor's degree"", 'Machine learning', 'Agile', 'Data science', 'AI', 'Leadership', 'Communication skills', 'Python', 'MySQL', 'Data Science']",100000.0,Data Scientist
Data Scientist / PowerBI Developer | Hybrid/Remote | NH/MA/ME,"Healthcare Optimization & RX Savings Partner, LLC",Portsmouth,NH,Contract,40.0,75.0,Hour,3.0,"['Statistics', 'Power BI', 'Azure', '6 years', 'R', 'Data analysis skills', ""Master's degree"", 'SQL', 'Database design', ""Bachelor's degree"", 'Machine learning', 'PostgreSQL', 'Data analytics', 'ETL', 'Model training', 'Data science', 'Data visualization', 'Senior level', 'Microsoft Certified: Azure Data Engineer Associate', ""Associate's degree"", 'Communication skills', 'Python']",57.5,Data Scientist
Data Scientist I,Trinity IT,San Diego,CA,Full-time,139838.4,145000.0,Year,3.0,"['Statistics', 'Power BI', 'Data mining', 'Computer Science', 'R', 'NoSQL', 'Secret Clearance', 'Git', 'Google Cloud Platform', 'Tableau', 'Data governance', 'Databases', 'Algorithms', 'SQL', 'AWS', 'Analysis skills', ""Bachelor's degree"", 'Machine learning', 'Matplotlib', 'Natural language processing', 'Scripting', 'Seaborn', 'Software testing', 'Data science', 'Python', 'Entry level', 'Under 1 year', 'Data Science']",142419.2,Data Scientist
Sr. Data Scientist,Equifax,Alpharetta,GA,Full-time,115000.0,153000.0,Year,13.0,"['Data mining', 'Data structures', '3 years', 'Data governance', ""Master's degree"", 'SQL', 'Senior level', 'AI', 'Python']",134000.0,Data Scientist
Senior Data Scientist (Remote),Latica,Palo Alto,CA,Full-time,139000.0,176000.0,Year,13.0,"['5 years', 'Google Cloud Platform', 'SQL', 'Pandas', 'AWS', 'Feature extraction', 'Senior level']",157500.0,Data Scientist
Senior Data Scientist,Hawk,United States,Unknown,Full-time,200000.0,215000.0,Year,13.0,"['AI models', 'TensorFlow', 'Statistics', 'Doctoral degree', 'Computer Science', 'Kubernetes', 'PyTorch', 'Full-stack development', '5 years', 'Software deployment', ""Master's degree"", 'SQL', 'AWS', 'C++', 'Docker', 'Machine learning', 'Doctor of Philosophy', 'Model deployment', 'Data science', 'Keras', 'Senior level', 'AI', 'Machine learning frameworks', 'Data manipulation', 'Python']",207500.0,Data Scientist
Data Scientist,Software Bloc,Plano,TX,Full-time,66900.0,99200.0,Year,13.0,"['Computer science', 'Azure', 'Statistics', 'R', 'Mathematics', 'Mid-level', 'SQL', 'AWS', ""Bachelor's degree"", 'GitHub']",83050.0,Data Scientist
Senior Data Scientist,XOi Technologies,Nashville,TN,Full-time,115000.0,143000.0,Year,13.0,"['TensorFlow', 'CI/CD', 'Law', 'Doctoral degree', 'Computer Science', 'MCP', 'PyTorch', 'Computer vision', 'Prompt engineering', ""Master's degree"", 'AWS', 'Analysis skills', 'Data classification', 'Machine learning', 'Doctor of Philosophy', 'Mentoring', 'OCR', 'Natural language processing', 'Organizational skills', 'APIs', 'Model training', 'Data science', 'Machine learning libraries', 'Senior level', 'AI', '2 years', 'Communication skills', 'Python', 'MLOps', 'Generative AI']",129000.0,Data Scientist
Senior Data Scientist I,Corteva Agriscience,Des Moines,IA,Unknown,119000.0,158000.0,Year,0.6666666666666666,"['CI/CD', 'Doctoral degree', 'Computer Science', 'Kubernetes', 'Bachelor of Science', 'R', ""Master's degree"", 'SQL', 'C++', ""Bachelor's degree"", 'Machine learning', 'Doctor of Philosophy', 'Master of Science', 'Deep learning', 'Physics', 'Scripting', 'Unit testing', 'Data science', 'Senior level', 'AI']",138500.0,Data Scientist
Data Scientist,Foursquare,Seattle,WA,Unknown,135000.0,180000.0,Year,0.6666666666666666,"['Doctoral degree', 'Bachelor of Science', 'Data structures', 'Research', 'Mid-level', '3 years', ""Master's degree"", 'Algorithms', 'SQL', ""Bachelor's degree"", 'Machine learning', 'Doctor of Philosophy', 'Predictive analytics', 'Data science', 'Python', 'Data Science']",157500.0,Data Scientist
Senior Data Scientist,PayPal,San Jose,CA,Full-time,84500.0,204600.0,Year,12.0,"['Microsoft Excel', 'Data mining', 'Doctoral degree', 'Google Cloud Platform', 'Apache Hive', 'E-commerce', 'Tableau', ""Master's degree"", 'SQL', 'Jupyter', 'Analysis skills', ""Bachelor's degree"", 'Doctor of Philosophy', 'Team management', 'Financial services', 'Teradata', 'Senior level', 'Leadership', '2 years', 'Communication skills', 'Python', 'Analytics']",144550.0,Data Scientist
"Data Scientist, Advanced Talent Analytics",Boston Scientific Corporation,Maple Grove,MN,Unknown,103700.0,197000.0,Year,12.0,"['Microsoft Excel', 'R', 'Tableau', 'SQL', 'Analysis skills', ""Bachelor's degree"", 'Machine learning', 'Supervised learning', 'Forecasting', 'Natural language processing', 'Organizational skills', 'Cleaning', 'Predictive analytics', 'Data visualization', 'Unsupervised learning', 'Senior level', 'AI', '2 years']",150350.0,Data Scientist
Data Scientist,Sigma Squared,Cambridge,MA,Full-time,99600.0,152000.0,Year,12.0,"['AI models', 'Statistics', 'Power BI', 'Doctoral degree', 'Computer Science', 'Calculus', 'R', 'Mid-level', 'Tableau', 'Stata', ""Master's degree"", 'Statistical analysis', ""Bachelor's degree"", 'Machine learning', 'Doctor of Philosophy', 'Matplotlib', 'Data visualization', 'AI', 'Master of Business Administration', '2 years', 'Python', 'Generative AI']",125800.0,Data Scientist
Data Scientist,ImperialSupplies,Green Bay,WI,Unknown,80500.0,112000.0,Year,12.0,"['Jira', 'Computer science', 'Power BI', 'Data mining', 'R', 'Mid-level', 'Performance testing', 'Snowflake', ""Master's degree"", 'Algorithms', 'SQL', 'Machine learning', 'Algorithm design', 'Smartsheet', 'Organizational skills', 'Regression analysis', 'Data science', '1 year', 'Communication skills', 'Python', 'Data Science', 'Time management']",96250.0,Data Scientist
Data Scientist,Group Health Cooperative of Eau Claire,Altoona,WI,Full-time,90300.0,115000.0,Year,6.0,"['RDBMS', 'Power BI', 'Microsoft Certified: Azure fundamentals', 'Azure', 'EDI', 'Computer Science', 'Software deployment', 'DevOps', 'Visual Studio', 'Microsoft SQL Server', 'SSRS', 'English', 'Mid-level', '3 years', 'SQL', 'Database design', 'Supervising experience', 'Project management', ""Bachelor's degree"", 'Scrum', 'Certified Scrum Master', 'Agile', 'SSIS', 'Data warehouse', 'Active Directory', 'Information Technology']",102650.0,Data Scientist
AI Scientist,Howard Hughes Medical Institute,Ashburn,VA,Full-time,213564.0,450000.0,Year,6.0,"['Data preprocessing', 'Rust (programming language)', 'Doctoral degree', 'Computer Science', 'PyTorch', '5 years', 'Big data', 'Research', 'C++', 'Julia', 'Machine learning', 'Doctor of Philosophy', 'Data science', 'Senior level', 'AI', 'Machine learning frameworks', 'Communication skills']",331782.0,Data Scientist
Data Scientist,IStream Solutions,Ashburn,VA,Full-time,120406.0,129889.0,Year,6.0,"['TensorFlow', 'Azure', 'Computer Science', 'Software deployment', 'R', 'Mid-level', 'AWS', ""Bachelor's degree"", 'Machine learning', 'Model deployment', 'Natural language processing', 'Quantum engineering', 'Machine learning (ML) fundamentals', 'AI', 'Communication skills']",125147.5,Data Scientist
Data Scientist,Esri,Redlands,CA,Unknown,95680.0,164320.0,Year,2.0,"['GPU programming', 'TensorFlow', 'Reinforcement learning', 'Azure', 'Data mining', 'PyTorch', '5 years', 'Calculus', 'Big data', 'Spark', 'Mathematics', 'Git', 'SQL', 'Statistical analysis', 'AWS', ""Bachelor's degree"", 'Machine learning', 'Feature extraction', 'Supervised learning', 'Natural language processing', 'Text mining', 'Regression analysis', 'Data science', 'Unsupervised learning', 'Senior level', 'Communication skills', 'Python']",130000.0,Data Scientist
Senior Data Scientist,General Motors,Milford,MI,Full-time,100000.0,160000.0,Year,3.0,"['Statistics', 'Doctoral degree', 'Signal processing', 'Kubernetes', 'Full-stack development', '5 years', 'Software deployment', 'Engineering', 'NumPy', 'System design', 'Mathematics', ""Master's degree"", 'SQL', 'Pandas', 'C++', 'Docker', 'C', ""Bachelor's degree"", 'XGBoost', 'Doctor of Philosophy', 'Feature extraction', 'JavaScript', 'SciPy', 'Physics', 'Regression analysis', 'Data science', 'Senior level', 'AI', 'Communication skills']",130000.0,Data Scientist
Senior Data Scientist,Ramp Financial,New York,NY,Full-time,165800.0,228100.0,Year,3.0,"['Looker', '5 years', 'NumPy', 'Snowflake', 'SQL', 'Pandas', ""Bachelor's degree"", 'Purchasing', 'Redshift', 'Senior level', 'Python']",196950.0,Data Scientist
Data Scientist,Takeda Pharmaceutical,Boston,MA,Full-time,126500.0,186000.0,Year,3.0,"['Power BI', 'Cloud infrastructure', 'Computer Science', 'Information Systems', 'Research', 'Mid-level', 'Tableau', ""Master's degree"", 'SQL', 'AWS', 'Machine learning', 'Model deployment', 'Clinical trials', 'Data science', '2 years']",156250.0,Data Scientist
Senior Data Scientist,ASCOT GROUP,Iselin,NJ,Unknown,165000.0,185000.0,Year,3.0,"['TensorFlow', 'Azure', 'Law', 'Doctoral degree', 'PyTorch', '5 years', 'R', ""Master's degree"", 'SQL', 'Analysis skills', ""Bachelor's degree"", 'Machine learning', 'Doctor of Philosophy', 'Financial services', 'Data science', 'Senior level', 'AI', 'Machine learning frameworks', 'Communication skills', 'Python']",175000.0,Data Scientist
Data Scientist,K&L Gates,Boston,MA,Full-time,143000.0,286000.0,Year,3.0,"['Power BI', 'Data modeling', 'Azure', 'Computer Science', 'Applied Mathematics', '5 years', 'SOX', 'Microsoft Office', 'Tableau', 'Supervising experience', 'Project management', ""Bachelor's degree"", 'Machine learning', 'Distributed systems', 'iManage', 'Organizational skills', 'Data science', 'Senior level']",214500.0,Data Scientist
